fecha,titulo,autor(a),categoria,periodico,enlace
2020-02-13 13:32:00,Un mes despu茅s Justicia dice que investigar谩 casos de fraude electr贸nico,,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/20200214/un-mes-despues-justicia-dice-que-investigara-casos-de-fraude-electronico/
2020-02-13 13:25:00,Dinero de Fomento no llegó a salir de la cuenta oficial,,Ahora,Noticel,https://www.noticel.com/ahora/hack/top-stories/20200213/dinero-de-fomento-no-llego-a-salir-de-la-cuenta-oficial/
2020-02-13 12:29:00,Cataño inaugura el Puente Rosado,,En-Serio,Noticel,https://www.noticel.com/en-serio/la-calle/top-stories/20200213/catano-inaugura-el-puente-rosado/
2020-02-13 12:16:00,Fallece influencer conocida como #LuchaLinda,,Fama,Noticel,https://www.noticel.com/fama/pop/20200213/fallece-influencer-conocida-como-luchalinda/
2020-02-13 11:50:00,Certificado de muerte de Kobe Bryant hace revelaciones,,Nba,Noticel,https://www.noticel.com/nba/baloncesto/deportes/20200214/certificado-de-muerte-de-kobe-bryant-hace-revelaciones/
2020-02-13 11:40:00,Educación adopta los cursos en línea para estudiantes afectados por terremotos,,Top-Stories,Noticel,https://www.noticel.com/top-stories/educacion/ahora/20200213/educacion-adopta-los-cursos-en-linea-para-estudiantes-afectados-por-terremo/
2020-02-13 11:35:00,Preocupada J.Go por credibilidad de PR tras estafa de PRIDCO,,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/20200213/preocupada-j-go-por-credibilidad-de-pr-tras-estafa-de-pridco/
2020-02-13 11:30:00,Cinco países han rechazado recibir crucero por miedo a coronavirus,,Mundo,Noticel,https://www.noticel.com/mundo/20200213/cinco-paises-han-rechazado-recibir-crucero-por-miedo-a-coronavirus/
2020-02-13 11:06:00,Ataque cibernético comenzó por Sistemas de Retiro,,Ahora,Noticel,https://www.noticel.com/ahora/hack/top-stories/20200214/ataque-cibernetico-comenzo-por-sistemas-de-retiro/
2020-02-13 10:58:00,Identifican mujer baleada en Río Grande,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200213/identifican-mujer-baleada-en-rio-grande/
2020-02-13 10:30:00,"Le roba el carro a su ex, choca, y se fuga",,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200213/le-roba-el-carro-a-su-ex-choca-y-se-fuga/
2020-02-13 09:55:00,"A sus 40 y 31, Sabina pasa por una mala racha",,Musica,Noticel,https://www.noticel.com/musica/pop/20200213/a-sus-40-y-31-sabina-pasa-por-una-mala-racha/
2020-02-13 09:49:00,Terremoto 6.9 sacude partes de Japón y Rusia,,Mundo,Noticel,https://www.noticel.com/mundo/20200213/terremoto-6-9-sacude-partes-de-japon-y-rusia/
2020-02-13 09:31:00,Tía de boricua asesinada en Orlando narra su pesadilla,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/mundo/20200213/tia-de-boricua-asesinada-en-orlando-narra-su-pesadilla/
2020-02-13 09:25:00,Cámara investigará supuesto fraude electrónico en Fomento,,Legislatura,Noticel,https://www.noticel.com/legislatura/ahora/20200213/camara-investigara-supuesto-fraude-electronico-en-fomento/
2020-02-13 09:21:00,Amenazan con derramar muestra de coronavirus y crean caos en Nueva York,,Mundo,Noticel,https://www.noticel.com/mundo/20200213/amenazan-con-derramar-muestra-de-coronavirus-y-crean-caos-en-nueva-york/
2020-02-13 08:54:00,Comienza mañana la entrega de notas en las escuelas públicas,,Educacion,Noticel,https://www.noticel.com/educacion/ahora/20200213/comienza-manana-la-entrega-de-notas-en-las-escuelas-publicas/
2020-02-13 08:38:00,Roban dos McDonald's de la misma manera con minutos de diferencia,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200213/roban-dos-mcdonalds-de-la-misma-manera-con-minutos-de-diferencia/
2020-02-13 08:26:00,'Narcos: México' estrena su segunda temporada,,Binge,Noticel,https://www.noticel.com/binge/pop/20200213/narcos-mexico-estrena-su-segunda-temporada/
2020-02-13 08:10:00,Culpable la mujer que hizo pasar un ni帽o como su hijo,,Top-Stories,Noticel,https://www.noticel.com/top-stories/tribunales/ahora/20200213/culpable-la-mujer-que-hizo-pasar-un-nino-como-su-hijo/
2020-02-13 06:48:00,Indias y Criollas ganan en jornada inaugural del voleibol femenino,,Deportes,Noticel,https://www.noticel.com/deportes/20200213/indias-y-criollas-ganan-en-jornada-inaugural-del-voleibol-femenino/
2020-02-13 06:20:00,Pesado el tránsito en el área metro,,La-Calle,Noticel,https://www.noticel.com/la-calle/transito/20200213/pesado-el-transito-en-el-area-metro/
2020-02-13 00:40:00,Imputan a Evelyn Vázquez control de distribución de alimentos de Familia,,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/pnp/politica/top-stories/20200221/imputan-a-evelyn-vazquez-control-de-distribucion-de-alimentos-de-familia/
2020-02-12 20:51:00,Educación sin recursos para cumplir con evaluaciones vocacionales de niños de educación especial,,Educacion,Noticel,https://www.noticel.com/educacion/ahora/top-stories/20200213/educacion-sin-recursos-para-cumplir-con-evaluaciones-vocacionales-de-ninos/
2020-02-12 20:47:00,Dinero que le estafaron a PRIDCO era para pensiones,,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/hack/top-stories/20200214/dinero-que-le-estafaron-a-pridco-era-para-pensiones/
2020-02-12 19:32:00,Empleados no docentes rechazan horario de 'interlocking' de Educación,,Educacion,Noticel,https://www.noticel.com/educacion/ahora/la-calle/top-stories/20200213/empleados-no-docentes-rechazan-horario-de-interlocking-de-educaci%ef%bf%bdn/
2020-02-12 19:26:00,Encuentran caimán de siete pies de largo en cochera de Florida,,Mundo,Noticel,https://www.noticel.com/mundo/20200212/encuentran-caiman-de-siete-pies-de-largo-en-cochera-de-florida/
2020-02-12 19:20:00,Pelea entre ratones se convierte en la mejor foto de naturaleza del año,,Mundo,Noticel,https://www.noticel.com/mundo/20200213/pelea-entre-ratones-se-convierte-en-la-mejor-foto-de-naturaleza-del-ano/
2020-02-12 17:50:00,Joe Biden enfrenta el abismo tras derrotas en New Hampshire y Iowa,,Mundo,Noticel,https://www.noticel.com/mundo/20200212/joe-biden-enfrenta-el-abismo-tras-derrotas-en-new-hampshire-y-iowa/
2020-02-12 17:34:00,"Ford y Honda hacen 'recall' de casi 500,000 unidades",,Economia,Noticel,https://www.noticel.com/economia/20200212/ford-y-honda-hacen-recall-de-casi-500000-unidades/
2020-02-12 17:20:00,Bajo investigación 11 ajustadores públicos por manejos tras María,,Economia,Noticel,https://www.noticel.com/economia/20200212/bajo-investigacion-11-ajustadores-publicos-por-manejos-tras-maria/
2020-02-12 17:19:00,Sabina se cae en pleno concierto y es sacado en camilla,,Fama,Noticel,https://www.noticel.com/fama/pop/20200212/sabina-se-cae-en-pleno-concierto-y-es-sacado-en-camilla/
2020-02-12 17:18:00,Fomento Industrial envió $2.6 millones a 'email' fraudulento,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/top-stories/20200213/fomento-industrial-envio-2-6-millones-a-email-fraudulento/
2020-02-12 17:13:00,Más de 100 años de cárcel para hombre que acechó y asesinó vecinos,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200212/mas-de-100-anos-de-carcel-para-hombre-que-acecho-y-asesino-vecinos/
2020-02-12 16:53:00,En peligro de demolición la catedral Nuestra Señora de Guadalupe en Ponce,,La-Calle,Noticel,https://www.noticel.com/la-calle/20200212/en-peligro-de-demolicion-la-catedral-nuestra-senora-de-guadalupe-en-ponce/
2020-02-12 16:50:00,Junta llama a capítulo a la AEE sobre proyectos de energía renovables,,Junta-Fiscal,Noticel,https://www.noticel.com/junta-fiscal/ahora/economia/top-stories/20200212/junta-llama-a-cap%ef%bf%bdtulo-a-la-aee-sobre-proyectos-de-energ%ef%bf%bda-renovables/
2020-02-12 16:50:00,Revelan deficiencias en controles de operaciones fiscales de Camuy,,Contralor,Noticel,https://www.noticel.com/contralor/gobierno/ahora/20200212/revelan-deficiencias-en-controles-de-operaciones-fiscales-de-camuy/
2020-02-12 16:46:00,"Tras inundaciones, Venecia apuesta al turismo con su legendario carnaval",,Mundo,Noticel,https://www.noticel.com/mundo/20200212/tras-inundaciones-venecia-apuesta-al-turismo-con-su-legendario-carnaval/
2020-02-12 16:38:00,Hombre despedido asesina gerente boricua en Orlando,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/mundo/20200212/hombre-despedido-asesina-gerente-boricua-en-orlando/
2020-02-12 16:30:00,Fallece mujer de 63 años en crucero Allure of the Seas,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200212/fallece-mujer-de-63-anos-en-crucero-allure-of-the-seas/
2020-02-12 16:07:00,Implicado en muerte de mochilero logró burlar la Policía,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200212/implicado-en-muerte-de-mochilero-logro-burlar-la-policia/
2020-02-12 16:05:00,Abandonan joven de 19 años herido de bala en hospital de Carolina,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200212/abandonan-joven-de-19-a%ef%bf%bdos-herido-de-bala-en-hospital-de-carolina/
2020-02-12 15:49:00,5 puntos para entender la demanda por endosos del candidato independiente Eliezer Molina,,Top-Stories,Noticel,https://www.noticel.com/top-stories/politica/ahora/tribunales/20200213/5-puntos-para-entender-la-demanda-por-endosos-del-candidato-independiente-e/
2020-02-12 15:31:00,Cae andamio sobre dos trabajadores frente a Ciudadela,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200212/cae-andamio-sobre-dos-trabajadores-frente-a-ciudadela/
2020-02-12 15:20:00,Cierran la Carretera 2 tras colapso de tubo,,La-Calle,Noticel,https://www.noticel.com/la-calle/transito/20200212/cierran-la-carretera-2-tras-colapso-de-tubo/
2020-02-12 15:00:00,Esposa reporta que hombre salió de su casa y no ha regresado,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200212/esposa-reporta-que-hombre-salio-de-su-casa-y-no-ha-regresado/
2020-02-12 14:56:00,Padre e hijo boricuas luchan por ser los ‘masters' armando Lego,,Top-Stories,Noticel,https://www.noticel.com/top-stories/binge/pop/20200212/padre-e-hijo-boricuas-luchan-por-ser-los-masters-armando-lego/
2020-02-12 14:51:00,Hombre de 75 años se estrella contra verja,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200212/hombre-de-75-anos-se-estrella-contra-verja/
2020-02-12 14:17:00,A puerta cerrada confirman que almacén en Ponce era 'secundario',,Top-Stories,Noticel,https://www.noticel.com/top-stories/legislatura/ahora/20200213/a-puerta-cerrada-confirman-que-almacen-en-ponce-era-secundario/
2020-02-12 13:32:00,Alerta por posible contagio del coronavirus a través de tuberías,,Mundo,Noticel,https://www.noticel.com/mundo/20200212/alerta-por-posible-contagio-del-coronavirus-a-traves-de-tuberias/
2020-02-12 12:37:00,Cargos contra hombre por timo con venta de autos,,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20200212/cargos-contra-hombre-por-timo-con-venta-de-autos/
2020-02-12 12:04:00,Wanda Vázquez estaría dispuesta a firmar el acuerdo de deuda propuesto por la JCF,,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/top-stories/20200212/wanda-vazquez-estaria-dispuesta-a-firmar-el-acuerdo-de-deuda-propuesto-por/
2020-02-12 11:49:00,Gobernadora revela una encomienda de Trump,,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/pnp/politica/20200212/gobernadora-revela-una-encomienda-de-trump/
2020-02-12 11:25:00,Designado comisionado de NMEAD dice que la agencia está desorganizada,,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/legislatura/20200212/designado-comisionado-de-nmead-dice-que-la-agencia-esta-desorganizada/
2020-02-12 11:18:00,Atroz asesinato de joven de 25 años conmociona internacionalmente,,Mundo,Noticel,https://www.noticel.com/mundo/20200212/atroz-asesinato-de-joven-de-25-anos-conmociona-internacionalmente/
2020-02-12 10:51:00,Gobernadora no quiere hablar más sobre controvertible video,,Top-Stories,Noticel,https://www.noticel.com/top-stories/ppd/politica/ahora/20200212/gobernadora-no-quiere-hablar-mas-sobre-controvertible-video/
2020-02-12 10:45:00,Bhatia rechaza acuerdo con AEE y advierte sobre segunda quiebra,,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/legislatura/top-stories/20200212/bhatia-rechaza-acuerdo-con-aee-y-advierte-sobre-segunda-quiebra/
2020-02-12 10:43:00,Sacerdote católico: 'La pederastia no mata a nadie y esto sí',,Mundo,Noticel,https://www.noticel.com/mundo/20200212/sacerdote-catolico-la-pederastia-no-mata-a-nadie-y-esto-si/
2020-02-12 10:20:00,Fijan nueva fecha para la Prueba de Admisión Universitaria,,Educacion,Noticel,https://www.noticel.com/educacion/ahora/20200212/fijan-nueva-fecha-para-la-prueba-de-admision-universitaria/
2020-02-12 10:05:00,Revelan comunicación entre Kobe Bryant y otro de los fallecidos en helicóptero,,Nba,Noticel,https://www.noticel.com/nba/baloncesto/deportes/20200212/revelan-comunicacion-entre-kobe-bryant-y-otro-de-los-fallecidos-en-helicopt/
2020-02-12 09:39:00,Denuncian que el gobierno de Maduro desapareció tío de Juan Guaidó,,Mundo,Noticel,https://www.noticel.com/mundo/20200212/denuncian-que-el-gobierno-de-maduro-desaparecio-tio-de-juan-guaido/
2020-02-12 08:17:00,Los demócratas pierden a otro precandidato,,Mundo,Noticel,https://www.noticel.com/mundo/politica/ahora/20200212/los-democratas-pierden-a-otro-precandidato/
2020-02-12 08:12:00,El hombre más longevo del Mundo ofrece su receta,,Mundo,Noticel,https://www.noticel.com/mundo/vida/20200212/el-hombre-mas-longevo-del-mundo-ofrece-su-receta/
2020-02-12 08:06:00,Knicks sigue siendo franquicia de NBA de mayor valor en el mercado,,Nba,Noticel,https://www.noticel.com/nba/baloncesto/deportes/20200212/knicks-sigue-siendo-franquicia-de-nba-de-mayor-valor-en-el-mercado/
2020-02-12 07:50:00,Sixers extienden racha local de victorias,,Nba,Noticel,https://www.noticel.com/nba/baloncesto/deportes/20200212/sixers-extienden-racha-local-de-victorias/
2020-02-12 07:31:00,Bernie Sanders logra su primera victoria primarista,,Mundo,Noticel,https://www.noticel.com/mundo/20200212/bernie-sanders-logra-su-primera-victoria-primarista/
2020-02-12 06:50:00,Cierran tramo de la Ponce de León por tubería rota,,La-Calle,Noticel,https://www.noticel.com/la-calle/transito/20200212/cierran-tramo-de-la-ponce-de-le%ef%bf%bdn-por-tuber%ef%bf%bda-rota/
2020-02-12 06:21:00,Libre bajo fianza abuela de niño baleado en Ponce,,Tribunales,Noticel,https://www.noticel.com/tribunales/ahora/20200213/libre-bajo-fianza-abuela-de-nino-baleado-en-ponce/
2020-02-12 06:15:00,Carlos Acevedo testifica a puerta cerrada ante la Cámara,,Top-Stories,Noticel,https://www.noticel.com/top-stories/legislatura/ahora/20200212/carlos-acevedo-testifica-a-puerta-cerrada-ante-la-camara/
2020-02-12 04:50:00,Lo asesinan y queman el cuerpo en Dorado,,Cybernews,Noticel,https://www.noticel.com/cybernews/20200212/lo-asesinan-y-queman-el-cuerpo-en-dorado/
2020-02-11 20:45:00,Exsubsecretaria de HUD trabaja en empresa contratada para la recuperación en PR,,Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20200212/exsubsecretaria-de-hud-trabaja-en-empresa-contratada-para-la-recuperacion-e/
2020-02-11 20:37:00,"Sanders y Buttigieg, otra vez, despuntan en primarias de New Hampshire",,Mundo,Noticel,https://www.noticel.com/mundo/20200212/sanders-y-buttigieg-otra-vez-despuntan-en-primarias-de-new-hampshire/
2020-02-11 18:17:00,Samsung vuelve a apostar a teléfonos plegables,,Tecno,Noticel,https://www.noticel.com/tecno/hack/20200211/samsung-vuelve-a-apostar-a-telefonos-plegables/
2020-02-11 18:04:00,Harvey Weinstein no testificará en su juicio,,Mundo,Noticel,https://www.noticel.com/mundo/20200211/harvey-weinstein-no-testificara-en-su-juicio/
2020-02-11 17:58:00,Kobe Bryant y su hija tuvieron funeral privado,,Mundo,Noticel,https://www.noticel.com/mundo/20200211/kobe-bryant-y-su-hija-tuvieron-funeral-privado/
2020-02-11 17:26:00,Reaparece Juarbe para hablar sobre los abogados de Jensen Medina,,Tribunales,Noticel,https://www.noticel.com/tribunales/ahora/20200211/reaparece-juarbe-para-hablar-sobre-los-abogados-de-jensen-medina/
2020-02-25 10:54:00,Habla el hombre que intentó ayudar a Alexa,,Lgbtt,Noticel,https://www.noticel.com/lgbtt/ahora/policiacas/la-calle/20200225/habla-el-hombre-que-intento-ayudar-a-alexa/
2020-02-25 10:26:00,Lectores de NotiCel quieren un Viejo San Juan peatonal,,Ahora,Noticel,https://www.noticel.com/ahora/la-calle/20200225/lectores-de-noticel-quieren-un-viejo-san-juan-peatonal/
2020-02-25 09:58:00,Director del Instituto de Estadísticas ya lo es en propiedad,,Ahora,Noticel,https://www.noticel.com/ahora/20200225/director-del-instituto-de-estadisticas-ya-lo-es-en-propiedad/
2020-02-25 09:42:00,5 citas de Vanessa Bryant dedicadas a Kobe y su hija,,Nba,Noticel,https://www.noticel.com/nba/baloncesto/deportes/20200225/5-citas-de-vanessa-bryant-dedicadas-a-kobe-y-su-hija/
2020-02-25 09:40:00,Abre inscripción para programa Berklee en Puerto Rico,,Musica,Noticel,https://www.noticel.com/musica/pop/vida/20200225/abre-inscripcion-para-programa-berklee-en-puerto-rico/
2020-02-25 09:02:00,Charbonier: 'Yo no entro a un baño donde haya un hombre',,Top-Stories,Noticel,https://www.noticel.com/top-stories/legislatura/ahora/lgbtt/20200225/charbonier-yo-no-entro-a-un-bano-donde-haya-un-hombre/
2020-02-25 07:06:00,Plácido Domingo 'ahora' entiende a sus acusadoras y asume responsabilidad,,Mundo,Noticel,https://www.noticel.com/mundo/musica/pop/20200225/placido-domingo-ahora-entiende-a-sus-acusadoras-y-asume-responsabilidad/
2020-02-25 07:02:00,"Weinstein fue al hospital, no a la cárcel, tras veredicto",,Tribunales,Noticel,https://www.noticel.com/tribunales/ahora/mundo/fama/pop/20200225/weinstein-fue-al-hospital-no-a-la-carcel-tras-veredicto/
2020-02-24 23:00:00,Liberty celebra su crecimiento listos para agregar a AT&T,,Economia,Noticel,https://www.noticel.com/economia/tecno/hack/20200225/liberty-celebra-su-crecimiento-listos-para-agregar-a-att/
2020-02-24 21:43:00,Sin plan la UPR para corregir las fallas que podrían comprometer edificios ante sismos,,Upr,Noticel,https://www.noticel.com/upr/educacion/ahora/top-stories/20200225/sin-plan-la-upr-para-corregir-las-fallas-que-podrian-comprometer-edificios/
